category,first_page,height,id,image_path,is_already_in_code_library,match_key,matching_group,matching_terms,naming_confidence,notes,page_label,pages,related_handle_label,related_palette_label,source_pdf,visual_name,visual_type_detail,width
editorial_brand_visual,1,1126,print3d-ff8d2aa5522459e2,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-ff8d2aa5522459e2.png,no,print3d-ff8d2aa5522459e2,,print3d-ff8d2aa5522459e2 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,"1,19",,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-ff8d2aa5522459e2,editorial_brand_visual,911
editorial_brand_visual,2,1126,print3d-df3da1d532171e99,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-df3da1d532171e99.png,no,print3d-df3da1d532171e99,,print3d-df3da1d532171e99 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,2,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-df3da1d532171e99,editorial_brand_visual,909
finish_swatch,3,1406,print3d-0f6f97e77b361ed7,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-0f6f97e77b361ed7.png,no,print3d-0f6f97e77b361ed7,,print3d-0f6f97e77b361ed7 | finish_swatch,raw_id,embedded image asset extracted from PDF,,3,,Palette / swatch visual,dors-cleur-print-3d-catalogue-250402.pdf,print3d-0f6f97e77b361ed7,finish_swatch,1106
opening_system_or_technical,6,1405,print3d-55c453315e627a7b,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-55c453315e627a7b.png,no,print3d-55c453315e627a7b,,print3d-55c453315e627a7b | opening_system_or_technical,raw_id,embedded image asset extracted from PDF,,6,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-55c453315e627a7b,opening_system_or_technical,1108
opening_system_or_technical,6,929,print3d-7a5225b1523081dd,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-7a5225b1523081dd.png,no,print3d-7a5225b1523081dd,,print3d-7a5225b1523081dd | opening_system_or_technical,raw_id,embedded image asset extracted from PDF,,6,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-7a5225b1523081dd,opening_system_or_technical,699
editorial_brand_visual,7,710,print3d-31b0dd60576c3045,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-31b0dd60576c3045.png,no,print3d-31b0dd60576c3045,,print3d-31b0dd60576c3045 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,7,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-31b0dd60576c3045,editorial_brand_visual,1122
editorial_brand_visual,7,1168,print3d-c6403f136e4bbac4,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-c6403f136e4bbac4.png,no,print3d-c6403f136e4bbac4,,print3d-c6403f136e4bbac4 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,7,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-c6403f136e4bbac4,editorial_brand_visual,1111
editorial_brand_visual,8,1168,print3d-6de78ce700cce5ce,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-6de78ce700cce5ce.png,no,print3d-6de78ce700cce5ce,,print3d-6de78ce700cce5ce | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,8,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-6de78ce700cce5ce,editorial_brand_visual,1111
editorial_brand_visual,8,691,print3d-96800e74d9617a25,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-96800e74d9617a25.png,no,print3d-96800e74d9617a25,,print3d-96800e74d9617a25 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,8,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-96800e74d9617a25,editorial_brand_visual,1110
editorial_brand_visual,9,133,print3d-0ba38f7256e7c5ec,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-0ba38f7256e7c5ec.png,no,print3d-0ba38f7256e7c5ec,,print3d-0ba38f7256e7c5ec | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,9,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-0ba38f7256e7c5ec,editorial_brand_visual,169
editorial_brand_visual,9,1168,print3d-7c26b222d514b9a8,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-7c26b222d514b9a8.png,no,print3d-7c26b222d514b9a8,,print3d-7c26b222d514b9a8 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,9,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-7c26b222d514b9a8,editorial_brand_visual,1111
editorial_brand_visual,9,133,print3d-a1b89ab814c92e90,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-a1b89ab814c92e90.png,no,print3d-a1b89ab814c92e90,,print3d-a1b89ab814c92e90 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,9,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-a1b89ab814c92e90,editorial_brand_visual,163
editorial_brand_visual,9,691,print3d-c606bdaa02250759,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-c606bdaa02250759.png,no,print3d-c606bdaa02250759,,print3d-c606bdaa02250759 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,9,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-c606bdaa02250759,editorial_brand_visual,1111
editorial_brand_visual,10,691,print3d-32498981bd9c7548,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-32498981bd9c7548.png,no,print3d-32498981bd9c7548,,print3d-32498981bd9c7548 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,10,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-32498981bd9c7548,editorial_brand_visual,1110
editorial_brand_visual,10,1168,print3d-cca58d859c9a2c57,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-cca58d859c9a2c57.png,no,print3d-cca58d859c9a2c57,,print3d-cca58d859c9a2c57 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,10,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-cca58d859c9a2c57,editorial_brand_visual,1111
editorial_brand_visual,11,133,print3d-4a90fde05532a5de,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-4a90fde05532a5de.png,no,print3d-4a90fde05532a5de,,print3d-4a90fde05532a5de | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,11,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-4a90fde05532a5de,editorial_brand_visual,169
editorial_brand_visual,11,133,print3d-56ac5606453ad5aa,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-56ac5606453ad5aa.png,no,print3d-56ac5606453ad5aa,,print3d-56ac5606453ad5aa | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,11,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-56ac5606453ad5aa,editorial_brand_visual,163
editorial_brand_visual,11,710,print3d-59f7fd80eed5257f,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-59f7fd80eed5257f.png,no,print3d-59f7fd80eed5257f,,print3d-59f7fd80eed5257f | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,11,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-59f7fd80eed5257f,editorial_brand_visual,1123
editorial_brand_visual,11,1168,print3d-92160cbfe6a749d9,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-92160cbfe6a749d9.png,no,print3d-92160cbfe6a749d9,,print3d-92160cbfe6a749d9 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,11,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-92160cbfe6a749d9,editorial_brand_visual,1111
editorial_brand_visual,12,453,print3d-087993eee542c350,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-087993eee542c350.png,no,print3d-087993eee542c350,,print3d-087993eee542c350 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,12,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-087993eee542c350,editorial_brand_visual,431
editorial_brand_visual,12,453,print3d-1221430322630a54,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-1221430322630a54.png,no,print3d-1221430322630a54,,print3d-1221430322630a54 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,12,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-1221430322630a54,editorial_brand_visual,431
editorial_brand_visual,12,453,print3d-3a1ce03bb08ba15c,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-3a1ce03bb08ba15c.png,no,print3d-3a1ce03bb08ba15c,,print3d-3a1ce03bb08ba15c | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,12,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-3a1ce03bb08ba15c,editorial_brand_visual,431
editorial_brand_visual,12,453,print3d-4a7143f6dedf6c94,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-4a7143f6dedf6c94.png,no,print3d-4a7143f6dedf6c94,,print3d-4a7143f6dedf6c94 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,12,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-4a7143f6dedf6c94,editorial_brand_visual,431
editorial_brand_visual,12,453,print3d-9cc7651a0fec2b59,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-9cc7651a0fec2b59.png,no,print3d-9cc7651a0fec2b59,,print3d-9cc7651a0fec2b59 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,12,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-9cc7651a0fec2b59,editorial_brand_visual,431
editorial_brand_visual,15,400,print3d-0d6d2e0c4914e1c7,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-0d6d2e0c4914e1c7.png,no,print3d-0d6d2e0c4914e1c7,,print3d-0d6d2e0c4914e1c7 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,15,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-0d6d2e0c4914e1c7,editorial_brand_visual,169
editorial_brand_visual,15,228,print3d-4330b3e05dcac290,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-4330b3e05dcac290.png,no,print3d-4330b3e05dcac290,,print3d-4330b3e05dcac290 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,15,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-4330b3e05dcac290,editorial_brand_visual,268
editorial_brand_visual,15,400,print3d-8370b7b98e8979d5,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-8370b7b98e8979d5.png,no,print3d-8370b7b98e8979d5,,print3d-8370b7b98e8979d5 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,15,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-8370b7b98e8979d5,editorial_brand_visual,400
editorial_brand_visual,15,400,print3d-83ba3ff664532561,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-83ba3ff664532561.png,no,print3d-83ba3ff664532561,,print3d-83ba3ff664532561 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,15,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-83ba3ff664532561,editorial_brand_visual,400
editorial_brand_visual,15,858,print3d-b51bfa74abe41a24,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-b51bfa74abe41a24.png,no,print3d-b51bfa74abe41a24,,print3d-b51bfa74abe41a24 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,15,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-b51bfa74abe41a24,editorial_brand_visual,544
editorial_brand_visual,15,228,print3d-bd3f96363669bf12,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-bd3f96363669bf12.png,no,print3d-bd3f96363669bf12,,print3d-bd3f96363669bf12 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,15,,,dors-cleur-print-3d-catalogue-250402.pdf,print3d-bd3f96363669bf12,editorial_brand_visual,268
finish_swatch,17,97,print3d-0a0030d4434b8110,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-0a0030d4434b8110.png,no,willy,print3d-handle-programme,Willy | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Willy,named_handle_visual,245
finish_swatch,17,438,print3d-1c4027d0115c41a1,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-1c4027d0115c41a1.png,no,willy alu,print3d-handle-programme,Willy Alu | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Willy Alu,named_handle_visual,541
finish_swatch,17,115,print3d-35122217651dbc1a,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-35122217651dbc1a.png,no,orione alu,print3d-handle-programme,Orione Alu | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Orione Alu,named_handle_visual,260
finish_swatch,17,103,print3d-41d293ca2c88ac2a,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-41d293ca2c88ac2a.png,no,orione,print3d-handle-programme,Orione | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Orione,named_handle_visual,255
finish_swatch,17,114,print3d-4bb3af40fee28183,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-4bb3af40fee28183.png,no,economy - tondo,print3d-handle-programme,Economy — Tondo | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Economy — Tondo,named_handle_visual,244
finish_swatch,17,118,print3d-5791490252570d13,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-5791490252570d13.png,no,economy - quadro,print3d-handle-programme,Economy — Quadro | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Economy — Quadro,named_handle_visual,260
finish_swatch,17,106,print3d-5ef3f81ff988c401,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-5ef3f81ff988c401.png,no,circular,print3d-handle-programme,Circular | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Circular,named_handle_visual,236
finish_swatch,17,108,print3d-64eb7632e03feeee,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-64eb7632e03feeee.png,no,ibla,print3d-handle-programme,Ibla | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Ibla,named_handle_visual,233
finish_swatch,17,103,print3d-6b96de32f7003071,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-6b96de32f7003071.png,no,leroi,print3d-handle-programme,Leroi | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Leroi,named_handle_visual,248
finish_swatch,17,105,print3d-7b52ea3829a6b212,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-7b52ea3829a6b212.png,no,impero,print3d-handle-programme,Impero | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Impero,named_handle_visual,240
finish_swatch,17,114,print3d-80301094dd9cdb4c,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-80301094dd9cdb4c.png,no,quadra 2 h6,print3d-handle-programme,Quadra 2 H6 | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Quadra 2 H6,named_handle_visual,250
finish_swatch,17,114,print3d-8e7152885ff08981,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-8e7152885ff08981.png,no,one q h6,print3d-handle-programme,One Q H6 | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,One Q H6,named_handle_visual,255
finish_swatch,17,114,print3d-90876c9e5a855c0e,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-90876c9e5a855c0e.png,no,square h6,print3d-handle-programme,Square H6 | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Square H6,named_handle_visual,251
finish_swatch,17,126,print3d-a358598b48b2483c,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-a358598b48b2483c.png,no,fair,print3d-handle-programme,Fair | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Fair,named_handle_visual,244
finish_swatch,17,136,print3d-aa085a666c9a06ee,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-aa085a666c9a06ee.png,no,insert q,print3d-handle-programme,Insert Q | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Insert Q,named_handle_visual,260
finish_swatch,17,92,print3d-c435cf02b55631ba,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-c435cf02b55631ba.png,no,teck 2,print3d-handle-programme,Teck 2 | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Teck 2,named_handle_visual,244
finish_swatch,17,113,print3d-c782d2f6235ea58d,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-c782d2f6235ea58d.png,no,kind q h6,print3d-handle-programme,Kind Q H6 | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Kind Q H6,named_handle_visual,250
finish_swatch,17,437,print3d-c7af05646312341a,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-c7af05646312341a.png,no,next,print3d-handle-programme,Next | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Next,named_handle_visual,543
finish_swatch,17,108,print3d-dbe1716af36abfa5,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-dbe1716af36abfa5.png,no,torque,print3d-handle-programme,Torque | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Torque,named_handle_visual,233
finish_swatch,17,86,print3d-e20635ea0cb0da8e,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-e20635ea0cb0da8e.png,no,galaxy,print3d-handle-programme,Galaxy | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Galaxy,named_handle_visual,217
finish_swatch,17,115,print3d-e27afacf112175e6,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-e27afacf112175e6.png,no,pattern,print3d-handle-programme,Pattern | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Pattern,named_handle_visual,244
finish_swatch,17,108,print3d-e6189283f35b8789,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-e6189283f35b8789.png,no,onda,print3d-handle-programme,Onda | print3d-handle-programme | named_handle_visual,ordered_from_ocr,embedded image asset extracted from PDF,Print 3D handle & finish spread,17,Print 3D interior handle programme,Cleur Print 3D brand palette,dors-cleur-print-3d-catalogue-250402.pdf,Onda,named_handle_visual,255
finish_swatch,18,1126,print3d-6905adf343658745,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/print3d-6905adf343658745.png,no,cleur-print-3d-colour-board,print3d-colour-board,Cleur Print 3D colour board | Cleur Print 3D brand palette | colour board,page_level,embedded image asset extracted from PDF,,18,,Palette / swatch visual,dors-cleur-print-3d-catalogue-250402.pdf,Cleur Print 3D colour board,colour_board,911
editorial_brand_visual,1,1126,general-ff8d2aa5522459e2,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-ff8d2aa5522459e2.png,no,general-ff8d2aa5522459e2,,general-ff8d2aa5522459e2 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,"1,43",,,dors-general-catalogue-250605.pdf,general-ff8d2aa5522459e2,editorial_brand_visual,911
editorial_brand_visual,2,1126,general-df3da1d532171e99,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-df3da1d532171e99.png,no,general-df3da1d532171e99,,general-df3da1d532171e99 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,2,,,dors-general-catalogue-250605.pdf,general-df3da1d532171e99,editorial_brand_visual,909
finish_swatch,3,1406,general-0f6f97e77b361ed7,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-0f6f97e77b361ed7.png,no,general-0f6f97e77b361ed7,,general-0f6f97e77b361ed7 | finish_swatch,raw_id,embedded image asset extracted from PDF,,3,,Palette / swatch visual,dors-general-catalogue-250605.pdf,general-0f6f97e77b361ed7,finish_swatch,1106
finish_swatch,7,260,general-180d86e06fe63aa6,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-180d86e06fe63aa6.png,no,palissandro grigio d304,lamina-finish-swatches,Palissandro Grigio (D304) | lamina-finish-swatches | named_finish_swatch,ordered_from_ocr_partial_page_match,embedded image asset extracted from PDF,Lamina finish board,7,,Lamina finish palette,dors-general-catalogue-250605.pdf,Palissandro Grigio (D304),named_finish_swatch,256
finish_swatch,7,258,general-847c09e99d41938f,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-847c09e99d41938f.png,no,olmo d305,lamina-finish-swatches,Olmo (D305) | lamina-finish-swatches | named_finish_swatch,ordered_from_ocr_partial_page_match,embedded image asset extracted from PDF,Lamina finish board,7,,Lamina finish palette,dors-general-catalogue-250605.pdf,Olmo (D305),named_finish_swatch,256
finish_swatch,7,260,general-95d190bc0d5180f7,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-95d190bc0d5180f7.png,no,noce alther d306,lamina-finish-swatches,Noce Alther (D306) | lamina-finish-swatches | named_finish_swatch,ordered_from_ocr_partial_page_match,embedded image asset extracted from PDF,Lamina finish board,7,,Lamina finish palette,dors-general-catalogue-250605.pdf,Noce Alther (D306),named_finish_swatch,260
finish_swatch,7,260,general-9ea534b2b5c8a002,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-9ea534b2b5c8a002.png,no,bianco d300,lamina-finish-swatches,Bianco (D300) | lamina-finish-swatches | named_finish_swatch,ordered_from_ocr_partial_page_match,embedded image asset extracted from PDF,Lamina finish board,7,,Lamina finish palette,dors-general-catalogue-250605.pdf,Bianco (D300),named_finish_swatch,260
finish_swatch,7,259,general-a116b36be7ff44dd,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-a116b36be7ff44dd.png,no,noce tanganica d307,lamina-finish-swatches,Noce Tanganica (D307) | lamina-finish-swatches | named_finish_swatch,ordered_from_ocr_partial_page_match,embedded image asset extracted from PDF,Lamina finish board,7,,Lamina finish palette,dors-general-catalogue-250605.pdf,Noce Tanganica (D307),named_finish_swatch,259
finish_swatch,7,260,general-b56e0b1d50ca8b68,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-b56e0b1d50ca8b68.png,no,noce nazionale d308,lamina-finish-swatches,Noce Nazionale (D308) | lamina-finish-swatches | named_finish_swatch,ordered_from_ocr_partial_page_match,embedded image asset extracted from PDF,Lamina finish board,7,,Lamina finish palette,dors-general-catalogue-250605.pdf,Noce Nazionale (D308),named_finish_swatch,260
finish_swatch,7,260,general-b6c9d3a1442d3e2a,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-b6c9d3a1442d3e2a.png,no,cashmere d101,lamina-finish-swatches,Cashmere (D101) | lamina-finish-swatches | named_finish_swatch,ordered_from_ocr_partial_page_match,embedded image asset extracted from PDF,Lamina finish board,7,,Lamina finish palette,dors-general-catalogue-250605.pdf,Cashmere (D101),named_finish_swatch,260
finish_swatch,7,310,general-bc3bb31da51c2276,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-bc3bb31da51c2276.png,no,light grey d100,lamina-finish-swatches,Light Grey (D100) | lamina-finish-swatches | named_finish_swatch,ordered_from_ocr_partial_page_match,embedded image asset extracted from PDF,Lamina finish board,7,,Lamina finish palette,dors-general-catalogue-250605.pdf,Light Grey (D100),named_finish_swatch,310
finish_swatch,7,260,general-d090fbf8cb94734b,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-d090fbf8cb94734b.png,no,bianco dors d001,lamina-finish-swatches,Bianco Dors (D001) | lamina-finish-swatches | named_finish_swatch,ordered_from_ocr_partial_page_match,embedded image asset extracted from PDF,Lamina finish board,7,,Lamina finish palette,dors-general-catalogue-250605.pdf,Bianco Dors (D001),named_finish_swatch,260
editorial_brand_visual,8,1689,general-ef75b31bebd4bc29,/home/claw/.hermes/projects/dors-variation-image-library-viewer/archive-images/general-ef75b31bebd4bc29.png,no,general-ef75b31bebd4bc29,,general-ef75b31bebd4bc29 | editorial_brand_visual,raw_id,embedded image asset extracted from PDF,,8,,,dors-general-catalogue-250605.pdf,general-ef75b31bebd4bc29,editorial_brand_visual,2201
